date,symbol,action,quantity,price,status
2019-09-10T19:28:47.524748Z,TLRDQ,buy,2.0,6.7394,filled
2019-09-10T19:28:32.509809Z,PLUG,buy,2.0,2.455,filled
2019-09-10T19:28:05.448136Z,TLRDQ,buy,1.0,6.735,filled
2019-09-10T19:27:48.661898Z,TLRDQ,buy,1.0,6.735,filled
2019-09-10T19:27:28.817757Z,PLUG,buy,1.0,2.455,filled
2019-09-10T14:06:26.406127Z,WEN,buy,1.0,19.79,filled
2019-09-10T13:49:22.685604Z,PLUG,sell,10.0,2.4199,filled
2019-09-09T14:11:22.983562Z,JYNT,buy,1.0,16.9726,filled
2019-09-09T14:10:21.612437Z,F,sell,3.0,9.56,filled
2019-09-09T14:08:41.319846Z,GE,buy,1.0,8.9599,filled
2019-09-09T14:03:16.036288Z,TLRDQ,buy,1.0,5.8685,filled
2019-09-09T13:47:55.344937Z,ACB,buy,1.0,6.2085,filled
2019-09-09T13:44:52.388404Z,HEXO,buy,2.0,4.6894,filled
2019-09-09T13:41:13.744246Z,F,sell,4.0,9.47,filled
2019-09-06T18:08:52.984021Z,RLJ,buy,1.0,16.7,filled
2019-09-06T16:25:39.242174Z,ORC,sell,7.0,5.2403,filled
2019-09-05T19:48:10.188678Z,ORC,sell,3.0,5.3,filled
2019-09-05T15:45:24.679521Z,TLRDQ,buy,1.0,5.1485,filled
2019-09-05T15:43:49.016966Z,RLJ,buy,1.0,16.73,filled
2019-09-05T15:12:05.626777Z,ORC,buy,1.0,5.3397,filled
2019-09-05T15:09:42.576814Z,AEO,sell,1.0,15.8,filled
2019-09-05T15:06:13.073336Z,TLRDQ,sell,3.0,5.2815,filled
2019-09-04T17:22:35.113726Z,PLUG,buy,1.0,2.145,filled
2019-09-04T16:18:15.566331Z,ORC,buy,2.0,5.2697,filled
2019-09-04T16:12:22.598481Z,TLRDQ,buy,2.0,4.9585,filled
2019-09-04T16:06:45.923827Z,AEO,buy,1.0,13.8697,filled
2019-09-04T16:03:43.976537Z,TLRDQ,buy,1.0,5.0,filled
2019-09-04T16:01:05.174060Z,KO,sell,1.0,55.87,filled
2019-09-04T16:00:19.785370Z,KBH,sell,1.0,28.75,filled
2019-09-04T15:30:39.254521Z,F,sell,2.0,9.21,filled
2019-09-03T17:44:20.476271Z,KBH,buy,1.0,27.79,filled
2019-09-03T17:40:57.296913Z,F,sell,3.0,9.0403,filled
2019-09-03T17:33:51.316349Z,PLUG,buy,2.0,2.135,filled
2019-09-03T17:33:08.221123Z,ORC,buy,3.0,5.14,filled
2019-09-03T17:32:40.517987Z,RLJ,buy,1.0,16.04,filled
2019-08-15T13:57:53.712149Z,F,buy,1.0,8.9497,filled
2019-08-15T13:55:46.853549Z,F,buy,2.0,8.9497,filled
2019-08-15T13:54:37.726913Z,RLJ,buy,1.0,15.93,filled
2019-08-15T13:53:37.365682Z,PLUG,buy,6.0,1.915,filled
2019-08-15T13:53:16.167665Z,ORC,buy,2.0,6.079,filled
2019-08-07T18:18:34.887341Z,GSAT,sell,4.0,0.4203,filled
2019-08-07T18:14:31.446028Z,BAC,sell,1.0,27.69,filled
2019-07-25T15:13:18.089761Z,GSAT,buy,4.0,0.4645,filled
2019-07-25T15:12:52.509107Z,PLUG,buy,2.0,2.285,filled
2019-07-25T15:10:20.254565Z,ORC,buy,1.0,6.74,filled
2019-07-25T15:01:10.164178Z,KO,buy,1.0,53.19,filled
2019-07-25T15:00:26.119799Z,BAC,buy,1.0,30.49,filled
2019-07-25T14:59:06.746861Z,ORC,buy,1.0,6.76,filled
2019-07-25T14:54:25.499748Z,F,buy,8.0,9.625,filled
2019-07-25T14:50:13.669503Z,F,buy,2.0,9.615,filled
2019-05-13T14:50:12.117920Z,CZR,sell,4.0,8.852,filled
2019-05-13T14:50:00.176311Z,HEXO,sell,35.0,6.78,filled
2019-05-13T14:49:31.130170Z,BLNK,sell,30.0,2.8069,filled
2019-05-13T14:49:17.514756Z,ACB,sell,24.0,8.0621,filled
2019-05-13T14:43:21.778600Z,AMD,sell,4.0,26.57,filled
2019-05-13T14:43:11.028177Z,T,sell,3.0,30.48,filled
2019-05-13T14:42:59.970955Z,PLUG,sell,11.0,2.255,filled
2019-05-13T14:42:48.794154Z,NIO,sell,15.0,4.4017,filled
2019-05-13T14:42:33.776606Z,F,sell,6.0,10.21,filled
2019-05-13T14:42:22.827696Z,EVSI,sell,1.0,5.25,filled
2019-05-13T14:42:12.313590Z,TMUS,sell,3.0,73.42,filled
2019-05-13T14:42:00.076874Z,BKS,sell,1.0,5.08,filled
2019-05-13T14:41:48.561868Z,S,sell,4.0,5.9303,filled
2019-05-13T14:41:37.430291Z,JYNT,sell,2.0,18.7464,filled
2019-05-13T14:41:20.569478Z,CVS,sell,1.0,53.6801,filled
2019-05-13T14:41:03.052485Z,SPOT,sell,1.0,132.5177,filled
2019-05-13T14:40:50.968964Z,GE,sell,7.0,10.0087,filled
2019-05-10T16:43:05.493068Z,HEXO,buy,2.0,7.18,filled
2019-05-10T16:41:58.918519Z,HEXO,buy,10.0,7.1695,filled
2019-05-10T16:18:29.284660Z,BAC,sell,3.0,29.4803,filled
2019-05-08T18:49:21.928455Z,NIO,buy,8.0,4.6189,filled
2019-05-08T18:48:57.458368Z,NIO,buy,5.0,4.6183,filled
2019-05-08T18:48:21.149258Z,S,buy,3.0,5.58,filled
2019-05-08T18:47:48.821446Z,NIO,buy,2.0,4.62,filled
2019-05-08T18:47:17.085878Z,BAC,buy,2.0,30.06,filled
2019-05-08T18:46:43.194753Z,F,buy,5.0,10.38,filled
2019-05-08T18:46:28.266967Z,GE,buy,3.0,10.16,filled
2019-05-08T18:45:46.180523Z,ACB,buy,8.0,8.698,filled
2019-05-08T18:45:25.807887Z,ACB,buy,9.0,8.698,filled
2019-05-08T18:44:38.345463Z,GM,sell,3.0,38.41,filled
2019-05-08T18:35:12.009817Z,PLUG,buy,10.0,2.395,filled
2019-05-08T18:34:51.094457Z,CRON,sell,2.0,15.6236,filled
2019-05-08T18:33:12.943729Z,INTC,sell,3.0,50.17,filled
2019-05-08T18:32:42.817873Z,HAS,sell,1.0,101.101,filled
2019-05-07T14:19:51.139084Z,BLNK,buy,29.0,2.93,filled
2019-05-07T14:18:50.228362Z,NKE,sell,1.0,83.1602,filled
2019-05-06T13:36:12.396444Z,JYNT,buy,1.0,16.9591,filled
2019-05-06T13:34:57.236355Z,CRON,buy,1.0,16.23,filled
2019-05-06T13:34:06.338165Z,HEXO,buy,10.0,7.3861,filled
2019-05-06T13:33:30.956241Z,HEXO,buy,11.0,7.37,filled
2019-05-06T13:32:35.104900Z,XOP,sell,1.0,29.41,filled
2019-05-06T13:31:53.502122Z,PINS,sell,1.0,27.31,filled
2019-04-30T16:00:59.543527Z,HEXO,buy,1.0,7.8567,filled
2019-04-30T15:46:39.673012Z,PINS,buy,1.0,32.745,filled
2019-04-30T15:45:53.935603Z,CVS,buy,1.0,53.96,filled
2019-04-30T15:44:57.764782Z,INTC,sell,1.0,51.11,filled
2019-04-30T15:37:13.742202Z,EVSI,buy,1.0,5.2499,filled
2019-04-30T15:37:00.627665Z,S,buy,1.0,5.57,filled
2019-04-30T15:36:48.966493Z,PLUG,buy,1.0,2.515,filled
2019-04-30T15:36:34.273790Z,BLNK,buy,1.0,3.1409,filled
2019-04-29T15:57:52.439907Z,BKS,buy,1.0,5.045,filled
2019-04-29T15:56:58.036800Z,HAS,buy,1.0,101.0693,filled
2019-04-29T15:52:15.685198Z,BAC,buy,1.0,31.04,filled
2019-04-29T15:48:54.567031Z,XOP,buy,1.0,31.22,filled
2019-04-29T15:47:22.411784Z,CRON,buy,1.0,17.0383,filled
2019-04-29T15:40:58.810615Z,JYNT,buy,1.0,17.01,filled
2019-04-29T15:39:45.730502Z,F,buy,1.0,10.33,filled
2019-04-29T15:39:28.545676Z,HEXO,buy,1.0,8.3488,filled
2019-04-29T15:38:05.317902Z,SPOT,buy,1.0,135.8,filled
2019-04-29T15:30:49.940144Z,AMD,buy,4.0,27.57,filled
2019-04-26T15:22:22.573645Z,GE,sell,1.0,9.2114,filled
2019-04-26T15:20:20.934018Z,HEXO,sell,20.0,7.6601,filled
2019-04-26T14:06:34.619694Z,AMD,sell,5.0,27.3118,filled
2019-04-26T13:50:49.885686Z,INTC,buy,2.0,52.45,filled
2019-04-26T13:49:45.332807Z,INTC,buy,2.0,52.269,filled
2019-04-25T16:51:57.618426Z,T,buy,2.0,30.4298,filled
2019-04-25T16:46:17.618350Z,GM,buy,3.0,39.26,filled
2019-04-25T16:45:33.368425Z,NKE,buy,1.0,88.15,filled
2019-04-25T16:44:39.664189Z,GE,buy,5.0,9.13,filled
2019-04-25T15:03:35.759478Z,DIS,buy,1.0,134.9,cancelled
2019-04-24T19:55:27.316268Z,F,sell,62.0,9.5901,filled
2019-04-24T13:30:15.942337Z,T,sell,1.0,31.1201,filled
2019-04-24T13:26:23.313622Z,T,sell,1.0,30.9801,filled
2019-04-23T14:50:56.282739Z,AMD,buy,4.0,27.8699,filled
2019-04-23T14:38:55.957588Z,F,buy,11.0,9.38,filled
2019-04-23T14:33:46.368450Z,TMUS,buy,2.0,73.16,filled
2019-04-23T14:33:10.192060Z,T,buy,2.0,31.98,filled
2019-04-23T14:31:23.815125Z,HON,sell,1.0,170.8101,filled
2019-04-23T14:26:26.397515Z,CZR,buy,2.0,9.4897,filled
2019-04-23T14:23:25.829551Z,F,buy,10.0,9.35,filled
2019-04-23T14:21:41.364129Z,AMD,buy,1.0,27.9897,filled
2019-04-23T13:42:10.713142Z,GM,sell,3.0,39.3901,filled
2019-04-23T13:12:31.682658Z,AMD,sell,1.0,28.14,filled
2019-04-23T12:49:18.526734Z,GNCIQ,buy,24.0,2.6,cancelled
2019-04-22T20:09:01.144969Z,CGC,sell,1.0,48.23,filled
2019-04-22T18:18:58.131353Z,GE,sell,6.0,9.251,filled
2019-04-22T16:34:41.672314Z,IIPR,sell,1.0,81.2918,filled
2019-04-22T15:11:42.218988Z,GE,sell,5.0,9.2101,filled
2019-04-22T13:40:51.988961Z,F,buy,5.0,9.53,filled
2019-04-22T13:40:29.280435Z,CRON,sell,3.0,15.9401,filled
2019-04-22T13:38:21.026684Z,HEXO,buy,20.0,6.799,filled
2019-04-22T13:37:55.520567Z,SPOT,sell,1.0,135.7401,filled
2019-04-16T19:59:13.392514Z,ACB,buy,6.0,8.8892,filled
2019-04-16T19:58:50.345686Z,CRON,sell,3.0,15.8117,filled
2019-04-16T19:36:39.539422Z,IIPR,buy,1.0,81.6312,filled
2019-04-16T19:36:12.409119Z,GME,sell,1.0,9.0603,filled
2019-04-16T19:35:21.298187Z,CRON,sell,5.0,15.8317,filled
2019-04-10T15:42:29.019645Z,CZR,buy,2.0,8.8697,filled
2019-04-09T18:14:10.383056Z,CRON,buy,8.0,17.7365,filled
2019-04-09T18:13:32.285653Z,TMUS,buy,1.0,71.3895,filled
2019-04-09T18:10:04.552609Z,HON,buy,1.0,160.87,filled
2019-04-09T18:08:38.689847Z,GE,buy,11.0,9.28,filled
2019-04-09T18:07:39.641499Z,GM,buy,3.0,38.91,filled
2019-04-09T13:31:05.941939Z,IIPR,sell,1.0,82.72,filled
2019-03-29T16:58:52.487530Z,CGC,buy,1.0,43.2783,filled
2019-03-29T16:58:29.944332Z,CRON,sell,3.0,18.3117,filled
2019-03-28T19:51:04.920526Z,SPOT,sell,1.0,137.4494,filled
2019-03-28T19:48:59.158137Z,ACB,sell,4.0,8.7905,filled
2019-03-28T19:48:33.492498Z,CRON,sell,5.0,18.9118,filled
2019-03-22T14:07:28.765275Z,AMD,sell,7.0,26.7101,filled
2019-03-22T14:01:02.027329Z,ACB,sell,5.0,9.072,filled
2019-03-21T18:42:56.618571Z,CRON,buy,10.0,20.6599,filled
2019-03-20T16:38:52.052864Z,ACB,buy,10.0,9.56,filled
2019-03-19T15:17:04.886398Z,T,buy,1.0,30.71,filled
2019-03-19T15:15:45.452664Z,SPOT,buy,2.0,141.26,filled
2019-03-19T15:15:16.739156Z,GME,buy,1.0,11.109,filled
2019-03-19T15:12:53.022562Z,IIPR,sell,6.0,86.9713,filled
2019-03-18T16:59:44.200699Z,AMD,sell,3.0,23.1601,filled
2019-03-18T16:52:47.169486Z,F,buy,5.0,8.48,filled
2019-03-18T16:52:15.823276Z,RIOT,sell,10.0,3.9844,filled
2019-03-12T15:31:47.904569Z,CRON,buy,1.0,21.6348,filled
2019-03-12T15:30:49.393627Z,RIOT,buy,10.0,3.2834,filled
2019-03-12T15:29:25.588769Z,F,buy,30.0,8.59,filled
2019-03-12T15:28:58.259079Z,IIPR,sell,4.0,76.8601,filled
2019-03-05T14:48:36.729016Z,NVAX,sell,1.0,0.6012,filled
2019-03-04T20:34:40.619368Z,IIPR,buy,10.0,76.0,filled
2019-03-04T20:32:18.879960Z,ORC,sell,111.0,6.6801,filled
2019-02-27T15:57:06.838440Z,AMD,buy,10.0,23.34,filled
2019-02-27T15:55:17.092599Z,ORC,buy,100.0,6.7599,filled
2019-02-25T14:59:48.292525Z,CRON,sell,46.0,20.29,filled
2019-02-22T17:33:58.476958Z,CRON,buy,1.0,21.3665,filled
2019-02-22T17:11:35.745820Z,CRON,buy,17.0,21.3865,filled
2019-02-22T17:09:49.760545Z,F,sell,41.0,8.6502,filled
2019-02-22T17:07:08.324792Z,CRON,buy,15.0,21.3983,filled
2019-02-22T17:06:13.785697Z,IIPR,sell,5.0,71.275,filled
2019-02-22T17:04:34.431998Z,CRON,buy,8.0,21.41,filled
2019-02-22T17:04:07.562676Z,AMD,sell,7.0,24.0701,filled
2019-02-22T16:19:42.211360Z,NVAX,buy,1.0,1.9077,filled
2019-02-21T16:12:42.877175Z,ORC,buy,2.0,7.0597,filled
2019-02-21T16:11:00.364098Z,CRON,buy,2.0,22.6265,filled
2019-02-21T16:10:43.103757Z,CRON,buy,1.0,22.6291,filled
2019-02-21T16:10:21.722092Z,CRON,buy,1.0,22.6565,filled
2019-02-21T16:09:06.837558Z,AMD,buy,5.0,24.05,filled
2019-02-21T16:04:58.996775Z,CZR,sell,1.0,9.5101,filled
2019-02-21T16:04:06.809526Z,SPOT,sell,1.0,147.7157,filled
2019-02-14T20:29:44.055948Z,ORC,buy,6.0,7.1,filled
2019-02-14T20:28:56.145449Z,F,buy,21.0,8.45,filled
2019-02-14T20:26:50.375500Z,IIPR,buy,3.0,62.63,filled
2019-02-14T20:26:19.337014Z,CRON,sell,23.0,20.7707,filled
2019-02-12T16:15:08.133886Z,F,buy,1.0,8.46,filled
2019-02-11T14:46:36.626018Z,CRON,buy,5.0,19.4499,filled
2019-02-11T14:46:11.701099Z,F,buy,10.0,8.37,filled
2019-02-11T14:36:38.697660Z,CRON,buy,10.0,19.7995,filled
2019-02-11T14:36:11.099237Z,F,buy,10.0,8.3897,filled
2019-02-08T14:49:55.821021Z,CRON,sell,9.0,20.88,filled
2019-02-08T14:48:31.508823Z,TRNX,sell,1.0,0.999695,filled
2019-02-07T17:10:06.573346Z,CRON,buy,18.0,20.3073,filled
2019-02-07T15:08:58.762788Z,CRON,sell,5.0,21.0712,filled
2019-02-07T15:02:47.592641Z,HON,sell,1.0,148.215,filled
2019-02-07T14:59:59.865044Z,GRPN,sell,1.0,3.6703,filled
2019-02-07T14:59:01.205338Z,TRNX,buy,1.0,2.2551,filled
2019-02-06T15:15:59.219003Z,CRON,buy,2.0,19.5,filled
2019-02-06T15:05:06.496206Z,CGC,sell,1.0,45.8936,filled
2019-02-06T15:04:19.131535Z,CRON,buy,1.0,19.544,filled
2019-02-06T15:04:03.105476Z,CRON,buy,1.0,19.448,filled
2019-02-06T15:03:38.750812Z,CRON,buy,1.0,19.5,filled
2019-02-06T15:03:12.779779Z,IIPR,buy,1.0,63.6608,filled
2019-01-31T21:09:40.713407Z,AMD,buy,1.0,24.43,filled
2019-01-31T21:08:07.200158Z,HRB,sell,2.0,23.6501,filled
2019-01-31T21:04:20.163286Z,CRON,sell,3.0,19.65,filled
2019-01-25T19:16:23.509462Z,EVOK,sell,1.0,2.8199,filled
2019-01-25T19:14:59.509627Z,HRB,buy,1.0,25.91,filled
2019-01-25T19:14:19.943964Z,ORC,buy,2.0,7.0,filled
2019-01-25T19:09:17.415182Z,AMD,buy,1.0,21.9,filled
2019-01-25T19:04:32.535883Z,CRON,buy,1.0,16.1265,filled
2019-01-25T19:00:49.387420Z,IIPR,buy,1.0,59.1456,filled
2019-01-25T18:59:51.707930Z,CRON,buy,1.0,16.0865,filled
2019-01-25T18:57:15.852969Z,CGC,buy,1.0,48.9264,filled
2019-01-25T18:45:58.499200Z,FDX,sell,1.0,175.3701,filled
2019-01-25T18:45:13.979728Z,RIOT,sell,1.0,1.7301,filled
2019-01-25T18:44:31.223061Z,PMT,sell,2.0,19.88,filled
2019-01-25T18:43:53.991636Z,SNAP,sell,1.0,6.3602,filled
2019-01-25T18:42:49.369165Z,INTC,sell,1.0,47.14,filled
2019-01-25T18:37:56.268130Z,GSAT,sell,2.0,0.677303,filled
2019-01-25T18:37:36.955457Z,TRPXY,sell,1.0,3.4815,filled
2019-01-24T20:05:48.438713Z,HON,buy,1.0,141.19,filled
2019-01-22T19:10:12.818072Z,HRB,buy,1.0,25.02,filled
2019-01-18T17:48:17.012378Z,BAC,sell,1.0,29.3701,filled
2019-01-18T17:22:55.471794Z,FPI,sell,1.0,5.9309,filled
2019-01-18T17:22:16.514694Z,ACB,sell,1.0,6.2624,filled
2019-01-18T17:21:18.067423Z,NTEC,sell,1.0,7.3044,filled
2019-01-18T17:17:37.473048Z,META,sell,1.0,151.82,filled
2019-01-15T14:30:07.128817Z,GSAT,buy,2.0,0.701,filled
2019-01-14T20:56:59.471425Z,RIOT,buy,1.0,1.6278,filled
2019-01-14T20:55:38.987241Z,TRPXY,buy,1.0,3.8973,filled
2019-01-14T20:48:55.579424Z,SNAP,buy,1.0,6.3199,filled
2019-01-14T20:48:17.824677Z,EVOK,buy,1.0,2.7988,filled
2019-01-14T20:46:18.396429Z,ORC,buy,1.0,6.7099,filled
2019-01-14T20:45:10.662753Z,NTEC,buy,1.0,8.3371,filled
2019-01-14T20:37:14.598698Z,FPI,buy,1.0,6.0,filled
2019-01-14T20:32:41.889899Z,AMD,buy,1.0,20.4399,filled
2019-01-14T20:30:42.029215Z,INTC,buy,1.0,48.4698,filled
2019-01-14T20:30:12.953641Z,PMT,buy,2.0,19.39,filled
2019-01-14T20:29:09.338950Z,SPOT,buy,1.0,126.9481,filled
2019-01-14T20:27:17.418889Z,IIPR,buy,1.0,54.4599,filled
2019-01-14T20:26:56.405407Z,ACB,buy,1.0,6.7699,filled
2019-01-14T20:25:40.870102Z,CZR,buy,1.0,8.6897,filled
2019-01-14T20:24:54.236300Z,CRON,buy,1.0,13.7883,filled
2018-12-19T19:54:06.887775Z,FDX,buy,1.0,165.2964,filled
2018-12-19T19:32:23.799920Z,BAC,buy,1.0,24.9199,filled
2018-12-19T19:31:07.808010Z,HMNY,sell,1.0,0.016115,filled
2018-12-19T19:27:54.285323Z,UMC,sell,1.0,1.7801,filled
2018-12-19T19:21:58.917613Z,META,buy,1.0,136.2495,filled
2018-07-23T13:58:51.018852Z,UMC,buy,1.0,2.89,filled
2018-07-18T13:30:03.024440Z,IGC,sell,20.0,0.442,filled
2018-07-02T19:11:32.516415Z,IGC,buy,20.0,0.492987,filled
2018-07-02T13:30:10.885621Z,HMNY,buy,14.0,0.259,filled
2018-04-11T13:30:01.362606Z,NTEC,sell,1.0,5.25,filled
2018-04-11T13:30:13.384578Z,AMD,sell,1.0,9.87,filled
2018-04-11T13:30:12.645764Z,BLDR,sell,1.0,19.18,filled
2018-04-11T13:30:16.511723Z,AQMS,sell,1.0,2.29,filled
2018-04-11T13:30:19.382152Z,ORC,sell,3.0,7.46,filled
2018-04-11T13:30:23.190081Z,JYNT,sell,2.0,6.8,filled
2018-04-11T13:30:03.423488Z,TWNK,sell,1.0,14.57,filled
2018-04-06T19:31:17.263204Z,TWNK,buy,1.0,14.5,filled
2018-03-20T18:11:45.713048Z,GE,sell,2.0,13.671,filled
2018-03-20T18:11:31.008788Z,TOPS,sell,10.0,0.1764,filled
2018-03-20T18:08:20.503798Z,GM,sell,1.0,37.041,filled
2018-03-20T18:08:04.320037Z,META,sell,1.0,163.83,filled
2018-03-20T18:01:51.038948Z,HON,sell,1.0,150.57,filled
2018-03-20T18:01:39.636025Z,SDRL,sell,4.0,0.242004,filled
2018-03-20T18:01:24.926275Z,IGC,sell,18.0,0.623197,filled
2018-03-19T16:38:48.705975Z,ORC,buy,3.0,7.359,filled
2018-03-19T16:38:23.208081Z,SONC,sell,1.0,24.9601,filled
2018-03-14T15:53:08.616234Z,SDRL,buy,4.0,0.255094,filled
2018-03-14T15:52:32.258043Z,TOPS,buy,10.0,0.1862,filled
2018-03-14T15:51:52.115517Z,NTEC,buy,1.0,6.545,filled
2018-03-14T15:51:06.158089Z,AMD,buy,1.0,11.335,filled
2018-03-14T15:50:04.659366Z,JYNT,buy,2.0,6.089,filled
2018-03-14T15:49:33.599527Z,GM,buy,1.0,38.045,filled
2018-03-14T15:48:57.450561Z,GE,buy,2.0,14.339,filled
2018-03-02T14:38:47.317843Z,AQMS,buy,1.0,2.21,filled
2018-02-27T16:02:12.655652Z,IGC,buy,18.0,0.701096,filled
2018-02-27T16:01:46.663173Z,SONC,buy,1.0,24.96,filled
2018-02-27T16:01:24.535755Z,BLDR,buy,1.0,20.31,filled
2018-02-26T15:03:28.247964Z,IGC,buy,85.0,0.689,cancelled
2018-02-26T14:59:18.475473Z,META,buy,1.0,185.19,filled
2018-02-26T14:59:28.437296Z,HON,buy,1.0,156.0,filled
2018-02-05T19:52:17.515387Z,IGC,sell,230.0,0.830596,filled
2018-02-05T19:51:55.505699Z,XXII,sell,2.0,2.635,filled
2018-02-02T15:24:59.909587Z,XXII,buy,2.0,2.9198,filled
2018-02-02T15:10:47.616247Z,IGC,buy,130.0,0.818624,filled
2018-02-02T15:10:35.169136Z,IGC,buy,100.0,0.809604,filled
2018-02-02T15:07:33.813492Z,PMT,sell,2.0,16.2101,filled
2018-02-02T15:07:24.211504Z,GE,sell,3.0,15.8001,filled
2018-02-02T15:07:12.751011Z,ORC,sell,2.0,7.4702,filled
2018-02-02T15:06:56.909037Z,F,sell,5.0,10.741,filled
2018-02-02T15:06:44.515826Z,XXII,sell,16.0,2.885,filled
2018-01-19T20:43:04.315123Z,ORC,buy,2.0,7.8798,filled
2018-01-19T20:41:32.712551Z,GE,buy,3.0,16.279,filled
2018-01-19T20:41:16.332082Z,F,sell,5.0,11.96,filled
2018-01-19T20:37:11.883909Z,XXII,buy,16.0,3.869,filled
2018-01-19T20:31:50.443479Z,GAIN,sell,1.0,11.17,filled
2018-01-18T17:42:23.722545Z,IGC,sell,20.0,0.9989,filled
2018-01-18T17:42:08.495366Z,IIPR,sell,1.0,28.301,filled
2018-01-17T20:57:43.008806Z,F,buy,10.0,12.14,filled
2018-01-17T20:57:20.606348Z,XXII,sell,22.0,3.415,filled
2018-01-17T20:57:08.404463Z,EGO,sell,10.0,1.361,filled
2018-01-17T20:56:48.194182Z,IGC,sell,2.0,1.0105,filled
2018-01-17T20:56:37.110048Z,TOPS,sell,14.0,0.229,filled
2018-01-17T20:56:27.146494Z,EDIT,sell,1.0,30.2804,filled
2018-01-12T20:04:57.033954Z,NSPR,sell,27.0,0.162,filled
2018-01-12T18:32:11.457705Z,EDIT,buy,1.0,32.78,filled
2018-01-12T18:17:16.089973Z,ORC,sell,3.0,7.921,filled
2018-01-12T18:14:39.512439Z,NSPR,sell,58.0,0.1586,filled
2018-01-11T14:55:23.746163Z,NSPR,buy,1.0,0.1825,filled
2018-01-11T15:56:41.523620Z,NSPR,buy,30.0,0.1786,filled
2018-01-11T14:54:13.241242Z,IIPR,buy,1.0,32.18,filled
2018-01-11T14:54:40.820137Z,NSPR,buy,27.0,0.18,filled
2018-01-11T14:49:57.665239Z,FLGT,sell,3.0,4.58,filled
2018-01-11T14:48:32.943745Z,F,sell,2.0,13.075,filled
2018-01-11T14:45:26.754641Z,XXII,buy,14.0,3.285,filled
2018-01-12T20:04:42.854793Z,NSPR,sell,27.0,0.21,cancelled
2018-01-11T14:43:23.362203Z,NTEC,sell,7.0,6.955,filled
2018-01-11T21:01:31.915320Z,TOPS,sell,14.0,0.26,cancelled
2018-01-10T18:15:53.238928Z,NSPR,buy,27.0,0.2012,filled
2018-01-10T18:06:43.626888Z,ORC,buy,2.0,8.68,filled
2018-01-10T17:57:23.025368Z,ORC,buy,1.0,8.67,filled
2018-01-10T17:51:35.730471Z,IGC,buy,11.0,1.08,filled
2018-01-10T17:48:03.424607Z,SDRL,sell,7.0,0.26606,filled
2018-01-10T17:37:20.925043Z,NTEC,sell,6.0,6.7,filled
2018-01-10T17:32:20.137614Z,FLGT,buy,3.0,4.53,filled
2018-01-10T17:27:17.249011Z,AQMS,sell,5.0,1.865,filled
2018-01-10T17:25:48.127760Z,RSYS,sell,5.0,1.12,filled
2018-01-09T19:57:27.552081Z,SDRL,buy,1.0,0.2611,filled
2018-01-09T19:49:44.047427Z,EGO,buy,9.0,1.26,filled
2018-01-09T19:49:18.147561Z,IGC,buy,10.0,1.11,filled
2018-01-09T19:46:27.564614Z,RSYS,buy,5.0,1.06,filled
2018-01-09T19:43:14.254996Z,AQMS,buy,5.0,1.8198,filled
2018-01-09T19:41:27.449568Z,GE,sell,2.0,18.575,filled
2018-01-09T18:09:21.532501Z,SDRL,buy,2.0,0.265,filled
2018-01-09T17:07:19.071422Z,XXII,buy,8.0,3.22,filled
2018-01-09T16:51:31.091124Z,DPW,sell,9.0,2.1005,filled
2018-01-09T16:49:59.338973Z,SNES,sell,7.0,0.735,filled
2018-01-09T16:49:34.750235Z,NSPR,sell,8.0,0.2567,filled
2018-01-08T16:37:47.553474Z,TOPS,buy,4.0,0.2525,filled
2018-01-08T16:37:27.259743Z,DPW,buy,7.0,2.53,filled
2018-01-08T16:34:48.623759Z,EGO,buy,1.0,1.369,filled
2018-01-08T16:34:15.967017Z,NSPR,buy,8.0,0.1415,filled
2018-01-08T16:33:48.835552Z,TOPS,buy,10.0,0.2502,filled
2018-01-08T16:32:54.928820Z,SDRL,buy,4.0,0.2721,filled
2018-01-08T16:32:25.228410Z,PMT,buy,2.0,15.97,filled
2018-01-08T16:30:57.156127Z,IGC,buy,1.0,1.22,filled
2018-01-08T16:26:15.729179Z,IIPR,sell,2.0,28.811,filled
2018-01-08T16:03:21.727459Z,GE,buy,1.0,18.165,filled
2018-01-08T16:01:08.430949Z,IIPR,buy,1.0,29.789,filled
2018-01-08T16:00:25.442663Z,AMD,sell,4.0,12.001,filled
2018-01-08T15:55:04.162300Z,SNES,buy,7.0,0.6822,filled
2018-01-08T15:51:55.043138Z,F,buy,1.0,13.149,filled
2018-01-08T15:49:28.247851Z,IIPR,buy,1.0,30.239,filled
2018-01-08T15:45:32.216006Z,DPW,buy,2.0,2.4395,filled
2018-01-08T15:36:09.053621Z,IIPR,sell,1.0,30.7101,filled
2018-01-08T15:30:49.627786Z,NTEC,buy,10.0,6.695,filled
2018-01-08T15:30:19.045410Z,XXII,sell,11.0,3.421,filled
2018-01-08T15:29:57.734207Z,AMD,buy,1.0,11.999,filled
2018-01-08T15:29:19.899561Z,IIPR,sell,1.0,30.51,filled
2018-01-08T15:27:38.701132Z,NTEC,buy,1.0,6.745,filled
2018-01-08T15:26:41.686560Z,T,sell,1.0,37.941,filled
2018-01-08T15:26:01.966479Z,GSAT,sell,2.0,1.24,filled
2018-01-03T17:00:15.662514Z,IIPR,buy,1.0,32.61,filled
2018-01-03T16:57:30.194074Z,CEI,sell,3.0,0.1202,filled
