
    Risk Management Report
    ======================
    Total Loss from Expired Worthless Options: $13619.73
    Total Value of Held Options: $0.30
    Overall Profit/Loss: $-13619.43

    Detailed Expired Options:
    -------------------------
                           date symbol action  quantity      price    status  total_loss
2019-01-25T18:59:51.707930Z   CRON    buy       1.0  16.086500    filled   16.086500
2019-01-25T18:57:15.852969Z    CGC    buy       1.0  48.926400    filled   48.926400
2019-01-24T20:05:48.438713Z    HON    buy       1.0 141.190000    filled  141.190000
2019-01-22T19:10:12.818072Z    HRB    buy       1.0  25.020000    filled   25.020000
2019-01-15T14:30:07.128817Z   GSAT    buy       2.0   0.701000    filled    1.402000
2019-01-14T20:56:59.471425Z   RIOT    buy       1.0   1.627800    filled    1.627800
2019-01-14T20:55:38.987241Z  TRPXY    buy       1.0   3.897300    filled    3.897300
2019-01-14T20:48:55.579424Z   SNAP    buy       1.0   6.319900    filled    6.319900
2019-01-14T20:48:17.824677Z   EVOK    buy       1.0   2.798800    filled    2.798800
2019-01-14T20:46:18.396429Z    ORC    buy       1.0   6.709900    filled    6.709900
2019-01-14T20:45:10.662753Z   NTEC    buy       1.0   8.337100    filled    8.337100
2019-01-14T20:37:14.598698Z    FPI    buy       1.0   6.000000    filled    6.000000
2019-01-14T20:32:41.889899Z    AMD    buy       1.0  20.439900    filled   20.439900
2019-01-14T20:30:42.029215Z   INTC    buy       1.0  48.469800    filled   48.469800
2019-01-14T20:30:12.953641Z    PMT    buy       2.0  19.390000    filled   38.780000
2019-01-14T20:29:09.338950Z   SPOT    buy       1.0 126.948100    filled  126.948100
2019-01-14T20:27:17.418889Z   IIPR    buy       1.0  54.459900    filled   54.459900
2019-01-14T20:26:56.405407Z    ACB    buy       1.0   6.769900    filled    6.769900
2019-01-14T20:25:40.870102Z    CZR    buy       1.0   8.689700    filled    8.689700
2019-01-14T20:24:54.236300Z   CRON    buy       1.0  13.788300    filled   13.788300
2018-12-19T19:54:06.887775Z    FDX    buy       1.0 165.296400    filled  165.296400
2018-12-19T19:32:23.799920Z    BAC    buy       1.0  24.919900    filled   24.919900
2018-12-19T19:21:58.917613Z   META    buy       1.0 136.249500    filled  136.249500
2018-07-23T13:58:51.018852Z    UMC    buy       1.0   2.890000    filled    2.890000
2018-07-02T19:11:32.516415Z    IGC    buy      20.0   0.492987    filled    9.859740
2018-07-02T13:30:10.885621Z   HMNY    buy      14.0   0.259000    filled    3.626000
2018-04-06T19:31:17.263204Z   TWNK    buy       1.0  14.500000    filled   14.500000
2018-03-19T16:38:48.705975Z    ORC    buy       3.0   7.359000    filled   22.077000
2018-03-14T15:53:08.616234Z   SDRL    buy       4.0   0.255094    filled    1.020376
2018-03-14T15:52:32.258043Z   TOPS    buy      10.0   0.186200    filled    1.862000
2018-03-14T15:51:52.115517Z   NTEC    buy       1.0   6.545000    filled    6.545000
2018-03-14T15:51:06.158089Z    AMD    buy       1.0  11.335000    filled   11.335000
2018-03-14T15:50:04.659366Z   JYNT    buy       2.0   6.089000    filled   12.178000
2018-03-14T15:49:33.599527Z     GM    buy       1.0  38.045000    filled   38.045000
2018-03-14T15:48:57.450561Z     GE    buy       2.0  14.339000    filled   28.678000
2018-03-02T14:38:47.317843Z   AQMS    buy       1.0   2.210000    filled    2.210000
2018-02-27T16:02:12.655652Z    IGC    buy      18.0   0.701096    filled   12.619728
2018-02-27T16:01:46.663173Z   SONC    buy       1.0  24.960000    filled   24.960000
2018-02-27T16:01:24.535755Z   BLDR    buy       1.0  20.310000    filled   20.310000
2018-02-26T15:03:28.247964Z    IGC    buy      85.0   0.689000 cancelled   58.565000
2018-02-26T14:59:18.475473Z   META    buy       1.0 185.190000    filled  185.190000
2018-02-26T14:59:28.437296Z    HON    buy       1.0 156.000000    filled  156.000000
2018-02-02T15:24:59.909587Z   XXII    buy       2.0   2.919800    filled    5.839600
2018-02-02T15:10:47.616247Z    IGC    buy     130.0   0.818624    filled  106.421120
2018-02-02T15:10:35.169136Z    IGC    buy     100.0   0.809604    filled   80.960400
2018-01-19T20:43:04.315123Z    ORC    buy       2.0   7.879800    filled   15.759600
2018-01-19T20:41:32.712551Z     GE    buy       3.0  16.279000    filled   48.837000
2018-01-19T20:37:11.883909Z   XXII    buy      16.0   3.869000    filled   61.904000
2018-01-17T20:57:43.008806Z      F    buy      10.0  12.140000    filled  121.400000
2018-01-12T18:32:11.457705Z   EDIT    buy       1.0  32.780000    filled   32.780000
